duration,num_subscribers,influencer,dow,views,view_rate,has_tags,prod_focus,reach,media_type,post_type,influencer_type,FTC_Converted,In_Person_Converted,Giveaway_Converted,Reoccuring_Converted,ViewRate_Binary,id
791,20956,Toy Transformations!,Monday,6297,33.71,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,1,
712,20956,Toy Transformations!,Wednesday,2382,12.75,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
810,20956,Toy Transformations!,Friday,997,5.34,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
615,20956,Toy Transformations!,Wednesday,3714,19.88,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,1,
773,20956,Toy Transformations!,Friday,1921,10.28,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
719,20956,Toy Transformations!,Sunday,1206,6.46,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
786,20956,Toy Transformations!,Tuesday,4336,23.21,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,1,
602,20956,Toy Transformations!,Thursday,365151,1954.87,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,1,
641,20956,Toy Transformations!,Friday,1718,9.2,0,1,Mid Scale (10K-100K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
573,58733,ToyHouseHD,Tuesday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
342,58733,ToyHouseHD,Tuesday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
618,58733,ToyHouseHD,Friday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
320,58733,ToyHouseHD,Tuesday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
387,58733,ToyHouseHD,Saturday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
401,58733,ToyHouseHD,Tuesday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
493,58733,ToyHouseHD,Thursday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
528,58733,ToyHouseHD,Saturday,0,0,0,1,Mid Scale (10K-100K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
586,8158367,Toys AndMe,Sunday,1027190,12.79,0,1,Mega (500K+),Likely Organic,Family Vlog,Kid Toy,0,0,0,0,0,
1297,8158367,Toys AndMe,Friday,1095174,13.64,0,1,Mega (500K+),Likely Organic,Challenge,Kid Toy,0,0,0,0,0,
436,8158367,Toys AndMe,Saturday,569278,7.09,0,1,Mega (500K+),Likely Organic,Family Vlog,Kid Toy,0,0,0,0,0,
1425,8158367,Toys AndMe,Sunday,2391992,29.79,0,1,Mega (500K+),Likely Organic,Challenge,Kid Toy,0,0,0,0,1,
1251,8158367,Toys AndMe,Saturday,1033099,12.87,0,1,Mega (500K+),Likely Organic,Challenge,Kid Toy,0,0,0,0,0,
1455,8158367,Toys AndMe,Saturday,3243775,40.4,0,1,Mega (500K+),Likely Organic,Challenge,Kid Toy,0,0,0,0,1,
1147,8158367,Toys AndMe,Sunday,745464,9.28,0,1,Mega (500K+),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
136,0,Toys LikeHoney,Monday,75946,7594600,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Kid Toy,0,0,0,0,1,
428,0,Toys LikeHoney,Tuesday,162137,16213700,0,1,Micro (<10K),Likely Organic,Storytelling,Kid Toy,0,0,0,0,1,
688,0,Toys LikeHoney,Wednesday,28151,2815100,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Kid Toy,0,0,0,0,1,
194,0,Toys LikeHoney,Friday,71204,7120400,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Kid Toy,0,0,0,0,1,
377,0,Toys LikeHoney,Tuesday,5866605,586660500,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Kid Toy,0,0,0,0,1,
547,0,Toys LikeHoney,Sunday,94385,9438500,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,1,
441,0,Toys LikeHoney,Tuesday,237874,23787400,0,1,Micro (<10K),Likely Organic,Challenge,Kid Toy,0,0,0,0,1,
609,0,Toys LikeHoney,Thursday,117113,11711300,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Kid Toy,0,0,0,0,1,
615,0,Toys LikeHoney,Saturday,147760,14776000,0,1,Micro (<10K),Likely Organic,Challenge,Kid Toy,0,0,0,0,1,
216,0,Toys LikeHoney,Wednesday,49064,4906400,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,1,
415,0,Toys LikeHoney,Friday,73512,7351200,0,1,Micro (<10K),Likely Organic,Storytelling,Kid Toy,0,0,0,0,1,
504,0,Toys LikeHoney,Saturday,154582,15458200,0,1,Micro (<10K),Likely Organic,Challenge,Kid Toy,0,0,0,0,1,
254,0,Toys LikeHoney,Monday,30734,3073400,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,1,
633,0,Toys LikeHoney,Wednesday,96930,9693000,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,1,
718,0,Toys LikeHoney,Friday,121489,12148900,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Kid Toy,0,0,0,0,1,
284,0,Toys LikeHoney,Monday,21969,2196900,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,1,
678,4480240,Toys Unlimited,Sunday,163649,3.74,0,1,Mega (500K+),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
324,4480240,Toys Unlimited,Friday,729445,16.69,0,1,Mega (500K+),Likely Organic,Storytelling,Storyteller,0,0,0,0,1,
560,4480240,Toys Unlimited,Friday,98200,2.25,0,1,Mega (500K+),Likely Organic,DIY,Storyteller,0,0,0,0,0,
557,4480239,Toys Unlimited,Tuesday,111758,2.56,0,1,Mega (500K+),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
699,4480239,Toys Unlimited,Saturday,207253,4.74,0,1,Mega (500K+),Likely Prodct Was Sent,Unboxing,Storyteller,0,0,0,0,0,
616,4480239,Toys Unlimited,Friday,162086,3.71,0,1,Mega (500K+),Likely Organic,DIY,Storyteller,0,0,0,0,0,
698,309575,Toys Unlimited JR.,Sunday,153545,51.7,0,1,Mega (500K+),Likely Prodct Was Sent,Unboxing,Storyteller,0,0,0,0,1,
519,309575,Toys Unlimited JR.,Thursday,25256,8.5,0,1,Large Scale (100K-500K),Likely Organic,DIY,Storyteller,0,0,0,0,0,
379,309575,Toys Unlimited JR.,Sunday,50746,17.09,0,1,Large Scale (100K-500K),Likely Organic,Storytelling,Storyteller,0,0,0,0,1,
484,1306,TOYTASTIC TV,Monday,156,12.43,0,1,Large Scale (100K-500K),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,0,
640,1306,TOYTASTIC TV,Tuesday,199,15.86,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
552,1306,TOYTASTIC TV,Monday,95,7.57,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Toy Reviewer,0,0,0,0,0,
1087,1306,TOYTASTIC TV,Monday,91,7.25,0,2,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,1,0,0,
338,1306,TOYTASTIC TV,Tuesday,53,4.22,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,0,
720,1306,TOYTASTIC TV,Saturday,85,6.78,0,2,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,0,
516,1306,TOYTASTIC TV,Thursday,73,5.82,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
288,1306,TOYTASTIC TV,Wednesday,331,26.48,0,2,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
930,1306,TOYTASTIC TV,Thursday,96,7.68,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,0,
680,286963,Toyz Swirl,Thursday,7492,2.72,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
600,286963,Toyz Swirl,Saturday,8362,3.04,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
614,286963,Toyz Swirl,Monday,5286,1.92,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
656,286963,Toyz Swirl,Saturday,6394,2.32,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
860,286963,Toyz Swirl,Friday,64198,23.34,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
638,286963,Toyz Swirl,Wednesday,26257,9.55,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
743,286963,Toyz Swirl,Tuesday,164242,59.71,0,1,Large Scale (100K-500K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
769,687336,Treasure Chest Surprise Toys,Saturday,97760,14.4,0,1,Mega (500K+),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
1255,687336,Treasure Chest Surprise Toys,Tuesday,16610,2.45,0,1,Mega (500K+),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
986,687336,Treasure Chest Surprise Toys,Wednesday,10938,1.61,0,1,Mega (500K+),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
638,687336,Treasure Chest Surprise Toys,Tuesday,40586,5.98,0,1,Mega (500K+),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
955,687336,Treasure Chest Surprise Toys,Saturday,146272,21.55,0,1,Mega (500K+),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,1,
985,687336,Treasure Chest Surprise Toys,Wednesday,21092,3.11,0,1,Mega (500K+),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,0,
973,687336,Treasure Chest Surprise Toys,Tuesday,35961,5.3,0,1,Mega (500K+),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,0,
901,687336,Treasure Chest Surprise Toys,Friday,28199,4.15,0,1,Mega (500K+),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,0,
870,687336,Treasure Chest Surprise Toys,Saturday,148551,21.88,0,1,Mega (500K+),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,1,
781,687336,Treasure Chest Surprise Toys,Friday,15910,2.34,0,1,Mega (500K+),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,0,
626,687336,Treasure Chest Surprise Toys,Saturday,93040,13.71,0,1,Mega (500K+),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,0,
477,1002,Trusty Toy Channel,Sunday,40,4.38,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
1086,1002,Trusty Toy Channel,Saturday,189,20.68,0,2,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
454,0,Twins Living Life,Thursday,147096,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
330,0,Twins Living Life,Thursday,5210,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
546,0,Twins Living Life,Thursday,3632,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
523,0,Twins Living Life,Thursday,6950,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
314,0,Twins Living Life,Friday,1848,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
480,0,Twins Living Life,Sunday,6461,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
979,0,Twins Living Life,Thursday,4632,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
297,0,Twins Living Life,Sunday,1856,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
58,0,Twins Living Life,Tuesday,2138,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
883,0,Twins Living Life,Thursday,2902,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
609,0,Twins Living Life,Sunday,7308,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
240,0,Twins Living Life,Thursday,816,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
509,0,Twins Living Life,Saturday,1927,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
487,0,Twins Living Life,Saturday,3542,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
364,0,Twins Living Life,Wednesday,664,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
322,0,Twins Living Life,Saturday,3591,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
471,0,Twins Living Life,Wednesday,91611,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
600,0,Twins Living Life,Saturday,3236,0,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,0,
991,2159,Twizzie Toys TV,Tuesday,5383,1524.93,0,1,Micro (<10K),Likely Organic,Storytelling,Storyteller,0,0,0,0,1,
1034,2159,Twizzie Toys TV,Monday,1283,363.46,0,1,Micro (<10K),Likely Organic,Unboxing,Storyteller,0,0,0,0,1,
606,1272,Unicorns Are Real,Monday,81,7.41,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
147,1272,Unicorns Are Real,Tuesday,209,19.12,0,1,Micro (<10K),Likely Organic,Hacks/Insider Content,Kid Toy,0,0,0,0,1,
640,56336,Up and Play,Saturday,14639,27.25,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
466,56336,Up and Play,Wednesday,9763,18.17,0,1,Mid Scale (10K-100K),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,1,
711,56336,Up and Play,Monday,26593,49.5,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
738,56336,Up and Play,Friday,56061,104.35,0,2,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
364,56336,Up and Play,Sunday,84637,157.55,0,1,Mid Scale (10K-100K),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,1,
282,56336,Up and Play,Monday,16949,31.55,0,1,Mid Scale (10K-100K),Likely Organic,Hacks/Insider Content,Toy Reviewer,0,0,0,0,1,
873,56336,Up and Play,Wednesday,14618,27.21,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
802,56336,Up and Play,Saturday,17909,33.34,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
885,56336,Up and Play,Saturday,50062,93.19,0,1,Mid Scale (10K-100K),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,1,
624,56336,Up and Play,Saturday,33605,62.55,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
275,56336,Up and Play,Monday,11119,20.7,0,1,Mid Scale (10K-100K),Likely Organic,Challenge,Toy Reviewer,0,0,0,0,1,
390,56336,Up and Play,Friday,248526,462.62,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
937,56336,Up and Play,Monday,19507,36.31,0,1,Mid Scale (10K-100K),Likely Organic,Hacks/Insider Content,Toy Reviewer,0,0,0,0,1,
609,56336,Up and Play,Tuesday,28953,53.9,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1050,56336,Up and Play,Tuesday,25213,46.93,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
608,56336,Up and Play,Thursday,36690,68.3,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
879,56336,Up and Play,Sunday,18052,33.6,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
408,56336,Up and Play,Friday,26468,49.27,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
277,56336,Up and Play,Saturday,11063,20.59,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
950,56336,Up and Play,Sunday,155942,290.29,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1019,56336,Up and Play,Monday,59676,111.09,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
606,56336,Up and Play,Tuesday,23270,43.32,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1148,56336,Up and Play,Wednesday,69032,128.51,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
126,56336,Up and Play,Tuesday,43819,81.58,0,1,Mid Scale (10K-100K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,1,
419,56336,Up and Play,Friday,27948,52.03,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
355,56336,Up and Play,Sunday,201740,375.59,0,1,Mid Scale (10K-100K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,1,
454,56336,Up and Play,Monday,297532,553.94,0,2,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
509,56336,Up and Play,Thursday,39669,73.86,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
667,56336,Up and Play,Tuesday,47993,89.35,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
967,56336,Up and Play,Tuesday,105944,197.25,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
827,56336,Up and Play,Friday,88714,165.17,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
945,56336,Up and Play,Saturday,32847,61.16,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
610,56336,Up and Play,Sunday,53515,99.64,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
636,56336,Up and Play,Tuesday,24691,45.97,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
273,56336,Up and Play,Wednesday,92326,171.89,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
602,56336,Up and Play,Saturday,65519,121.98,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
914,56336,Up and Play,Sunday,24913,46.38,0,1,Mid Scale (10K-100K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
702,4704,Young Wild Me! - Kids Toy Channel,Tuesday,7584,168.57,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
830,4704,Young Wild Me! - Kids Toy Channel,Wednesday,4314,95.89,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
189,4704,Young Wild Me! - Kids Toy Channel,Friday,4796,106.6,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,1,
791,4704,Young Wild Me! - Kids Toy Channel,Saturday,13112,291.44,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1462,4704,Young Wild Me! - Kids Toy Channel,Monday,4847,107.74,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
605,4704,Young Wild Me! - Kids Toy Channel,Tuesday,3076,68.37,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
809,4704,Young Wild Me! - Kids Toy Channel,Friday,738,16.4,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
676,4704,Young Wild Me! - Kids Toy Channel,Monday,819,18.2,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
918,4704,Young Wild Me! - Kids Toy Channel,Wednesday,4198,93.31,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
931,4704,Young Wild Me! - Kids Toy Channel,Wednesday,1856,41.25,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1176,4704,Young Wild Me! - Kids Toy Channel,Thursday,9011,200.29,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
992,4704,Young Wild Me! - Kids Toy Channel,Friday,5979,132.9,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
259,4704,Young Wild Me! - Kids Toy Channel,Friday,124482,2766.88,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
566,4704,Young Wild Me! - Kids Toy Channel,Monday,1815,40.34,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
938,4704,Young Wild Me! - Kids Toy Channel,Tuesday,2864,63.66,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
668,4704,Young Wild Me! - Kids Toy Channel,Wednesday,588,13.07,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
896,4704,Young Wild Me! - Kids Toy Channel,Monday,629,13.98,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
1119,4704,Young Wild Me! - Kids Toy Channel,Wednesday,538,11.96,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
676,4704,Young Wild Me! - Kids Toy Channel,Friday,3534,78.55,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
566,4704,Young Wild Me! - Kids Toy Channel,Saturday,1067,23.72,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
460,4704,Young Wild Me! - Kids Toy Channel,Saturday,741,16.47,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
455,4704,Young Wild Me! - Kids Toy Channel,Sunday,517,11.49,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
623,4704,Young Wild Me! - Kids Toy Channel,Monday,2690,59.79,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
428,4704,Young Wild Me! - Kids Toy Channel,Monday,571,12.69,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
370,4704,Young Wild Me! - Kids Toy Channel,Monday,500,11.11,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
609,4704,Young Wild Me! - Kids Toy Channel,Tuesday,1084,24.09,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
524,4704,Young Wild Me! - Kids Toy Channel,Tuesday,295,6.56,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
599,4704,Young Wild Me! - Kids Toy Channel,Wednesday,866,19.25,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
551,4704,Young Wild Me! - Kids Toy Channel,Wednesday,1234,27.43,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
1143,4704,Young Wild Me! - Kids Toy Channel,Thursday,13046,289.98,0,1,Micro (<10K),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,1,
452,4704,Young Wild Me! - Kids Toy Channel,Thursday,386,8.58,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
679,4704,Young Wild Me! - Kids Toy Channel,Friday,5511,122.49,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
601,4704,Young Wild Me! - Kids Toy Channel,Friday,582,12.94,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
743,4704,Young Wild Me! - Kids Toy Channel,Saturday,517,11.49,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
550,4704,Young Wild Me! - Kids Toy Channel,Saturday,1704,37.88,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
980,4704,Young Wild Me! - Kids Toy Channel,Tuesday,7531,167.39,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
477,4704,Young Wild Me! - Kids Toy Channel,Wednesday,6484,144.12,0,1,Micro (<10K),Likely Organic,Review/Product Shoutout,Toy Reviewer,0,0,0,0,1,
970,4704,Young Wild Me! - Kids Toy Channel,Saturday,4200,93.35,0,1,Micro (<10K),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,1,
435,4704,Young Wild Me! - Kids Toy Channel,Monday,2993,66.53,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,1,
817,4704,Young Wild Me! - Kids Toy Channel,Tuesday,10340,229.83,0,1,Micro (<10K),Likely Organic,Storytelling,Toy Reviewer,0,0,0,0,1,
959,4704,Young Wild Me! - Kids Toy Channel,Friday,263,5.85,0,1,Micro (<10K),Likely Organic,Unboxing,Toy Reviewer,0,0,0,0,0,
570,0,Zoe and Zach,Sunday,249,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
1097,0,Zoe and Zach,Monday,507,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
95,0,Zoe and Zach,Wednesday,306,0,0,1,Micro (<10K),Likely Organic,Storytelling,Kid Toy,0,0,0,0,0,
585,0,Zoe and Zach,Sunday,338,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
518,0,Zoe and Zach,Sunday,520,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
940,0,Zoe and Zach,Sunday,215,0,0,1,Micro (<10K),Likely Organic,Challenge,Kid Toy,0,0,0,0,0,
503,0,Zoe and Zach,Sunday,358,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
857,0,Zoe and Zach,Friday,371,0,0,1,Micro (<10K),Likely Organic,Unboxing,Kid Toy,0,0,0,0,0,
